"","Date","Flow","SpC"
"3805",1960-06-01,308,NA
"3806",1960-06-02,258,NA
"3807",1960-06-03,243,NA
"3808",1960-06-04,258,NA
"3809",1960-06-05,383,NA
"3810",1960-06-06,312,NA
"3811",1960-06-07,243,NA
"3812",1960-06-08,214,NA
"3813",1960-06-09,200,NA
"3814",1960-06-10,190,NA
"3815",1960-06-11,182,NA
"3816",1960-06-12,176,NA
"3817",1960-06-13,173,NA
"3818",1960-06-14,163,NA
"3819",1960-06-15,157,NA
"3820",1960-06-16,151,NA
"3821",1960-06-17,142,NA
"3822",1960-06-18,137,NA
"3823",1960-06-19,133,NA
"3824",1960-06-20,137,NA
"3825",1960-06-21,135,NA
"3826",1960-06-22,128,NA
"3827",1960-06-23,126,NA
"3828",1960-06-24,122,NA
"3829",1960-06-25,136,NA
"3830",1960-06-26,178,NA
"3831",1960-06-27,139,NA
"3832",1960-06-28,125,NA
"3833",1960-06-29,116,NA
"3834",1960-06-30,122,NA
"3835",1960-07-01,168,NA
"3836",1960-07-02,132,NA
"3837",1960-07-03,122,NA
"3838",1960-07-04,119,NA
"3839",1960-07-05,111,NA
"3840",1960-07-06,108,NA
"3841",1960-07-07,104,NA
"3842",1960-07-08,101,NA
"3843",1960-07-09,96,NA
"3844",1960-07-10,96,NA
"3845",1960-07-11,128,NA
"3846",1960-07-12,147,NA
"3847",1960-07-13,175,NA
"3848",1960-07-14,140,NA
"3849",1960-07-15,117,NA
"3850",1960-07-16,110,NA
"3851",1960-07-17,97,NA
"3852",1960-07-18,92,NA
"3853",1960-07-19,89,NA
"3854",1960-07-20,81,NA
"3855",1960-07-21,77,NA
"3856",1960-07-22,70,NA
"3857",1960-07-23,68,NA
"3858",1960-07-24,67,NA
"3859",1960-07-25,75,NA
"3860",1960-07-26,74,NA
"3861",1960-07-27,79,NA
"3862",1960-07-28,180,NA
"3863",1960-07-29,145,NA
"3864",1960-07-30,570,NA
"3865",1960-07-31,300,NA
"3866",1960-08-01,406,NA
"3867",1960-08-02,780,NA
"3868",1960-08-03,220,NA
"3869",1960-08-04,136,NA
"3870",1960-08-05,130,NA
"3871",1960-08-06,121,NA
"3872",1960-08-07,129,NA
"3873",1960-08-08,135,NA
"3874",1960-08-09,122,NA
"3875",1960-08-10,635,NA
"3876",1960-08-11,724,NA
"3877",1960-08-12,769,NA
"3878",1960-08-13,644,NA
"3879",1960-08-14,420,NA
"3880",1960-08-15,243,NA
"3881",1960-08-16,167,NA
"3882",1960-08-17,139,NA
"3883",1960-08-18,122,NA
"3884",1960-08-19,112,NA
"3885",1960-08-20,106,NA
"3886",1960-08-21,101,NA
"3887",1960-08-22,112,NA
"3888",1960-08-23,481,NA
"3889",1960-08-24,359,NA
"3890",1960-08-25,170,NA
"3891",1960-08-26,129,NA
"3892",1960-08-27,121,NA
"3893",1960-08-28,119,NA
"3894",1960-08-29,112,NA
"3895",1960-08-30,110,NA
"3896",1960-08-31,129,NA
"3897",1960-09-01,274,NA
"3898",1960-09-02,441,NA
"3899",1960-09-03,187,NA
"3900",1960-09-04,180,NA
"3901",1960-09-05,139,NA
"3902",1960-09-06,110,NA
"3903",1960-09-07,161,NA
"3904",1960-09-08,150,NA
"3905",1960-09-09,108,NA
"3906",1960-09-10,98,NA
"3907",1960-09-11,124,NA
"3908",1960-09-12,1830,NA
"3909",1960-09-13,2100,NA
"3910",1960-09-14,443,NA
"3911",1960-09-15,243,NA
"3912",1960-09-16,182,NA
"3913",1960-09-17,157,NA
"3914",1960-09-18,144,NA
"3915",1960-09-19,195,NA
"3916",1960-09-20,375,NA
"3917",1960-09-21,302,NA
"3918",1960-09-22,188,NA
"3919",1960-09-23,150,NA
"3920",1960-09-24,135,NA
"3921",1960-09-25,126,NA
"3922",1960-09-26,121,NA
"3923",1960-09-27,116,NA
"3924",1960-09-28,115,NA
"3925",1960-09-29,132,NA
"3926",1960-09-30,287,NA
"3927",1960-10-01,444,NA
"3928",1960-10-02,221,NA
"3929",1960-10-03,160,NA
"3930",1960-10-04,139,NA
"3931",1960-10-05,130,NA
"3932",1960-10-06,129,NA
"3933",1960-10-07,251,NA
"3934",1960-10-08,225,NA
"3935",1960-10-09,204,NA
"3936",1960-10-10,180,NA
"3937",1960-10-11,157,NA
"3938",1960-10-12,146,NA
"3939",1960-10-13,137,NA
"3940",1960-10-14,129,NA
"3941",1960-10-15,125,NA
"3942",1960-10-16,140,NA
"3943",1960-10-17,207,NA
"3944",1960-10-18,151,NA
"3945",1960-10-19,133,NA
"3946",1960-10-20,243,NA
"3947",1960-10-21,882,NA
"3948",1960-10-22,375,NA
"3949",1960-10-23,234,NA
"3950",1960-10-24,195,NA
"3951",1960-10-25,171,NA
"3952",1960-10-26,159,NA
"3953",1960-10-27,153,NA
"3954",1960-10-28,156,NA
"3955",1960-10-29,162,NA
"3956",1960-10-30,157,NA
"3957",1960-10-31,153,NA
"3958",1960-11-01,160,NA
"3959",1960-11-02,168,NA
"3960",1960-11-03,170,NA
"3961",1960-11-04,165,NA
"3962",1960-11-05,149,NA
"3963",1960-11-06,147,NA
"3964",1960-11-07,144,NA
"3965",1960-11-08,143,NA
"3966",1960-11-09,140,NA
"3967",1960-11-10,144,NA
"3968",1960-11-11,147,NA
"3969",1960-11-12,153,NA
"3970",1960-11-13,160,NA
"3971",1960-11-14,156,NA
"3972",1960-11-15,151,NA
"3973",1960-11-16,149,NA
"3974",1960-11-17,150,NA
"3975",1960-11-18,149,NA
"3976",1960-11-19,147,NA
"3977",1960-11-20,144,NA
"3978",1960-11-21,143,NA
"3979",1960-11-22,143,NA
"3980",1960-11-23,144,NA
"3981",1960-11-24,160,NA
"3982",1960-11-25,160,NA
"3983",1960-11-26,157,NA
"3984",1960-11-27,153,NA
"3985",1960-11-28,149,NA
"3986",1960-11-29,146,NA
"3987",1960-11-30,150,NA
"3988",1960-12-01,150,NA
"3989",1960-12-02,146,NA
"3990",1960-12-03,140,NA
"3991",1960-12-04,139,NA
"3992",1960-12-05,139,NA
"3993",1960-12-06,140,NA
"3994",1960-12-07,143,NA
"3995",1960-12-08,142,NA
"3996",1960-12-09,140,NA
"3997",1960-12-10,135,NA
"3998",1960-12-11,147,NA
"3999",1960-12-12,431,NA
"4000",1960-12-13,948,NA
"4001",1960-12-14,364,NA
"4002",1960-12-15,272,NA
"4003",1960-12-16,272,NA
"4004",1960-12-17,225,NA
"4005",1960-12-18,193,NA
"4006",1960-12-19,168,NA
"4007",1960-12-20,193,NA
"4008",1960-12-21,225,NA
"4009",1960-12-22,262,NA
"4010",1960-12-23,143,NA
"4011",1960-12-24,175,NA
"4012",1960-12-25,190,NA
"4013",1960-12-26,175,NA
"4014",1960-12-27,170,NA
"4015",1960-12-28,165,NA
"4016",1960-12-29,158,NA
"4017",1960-12-30,160,NA
"4018",1960-12-31,165,NA
"4019",1961-01-01,798,NA
"4020",1961-01-02,1290,NA
"4021",1961-01-03,560,NA
"4022",1961-01-04,375,NA
"4023",1961-01-05,302,NA
"4024",1961-01-06,262,NA
"4025",1961-01-07,252,NA
"4026",1961-01-08,243,NA
"4027",1961-01-09,225,NA
"4028",1961-01-10,192,NA
"4029",1961-01-11,175,NA
"4030",1961-01-12,198,NA
"4031",1961-01-13,205,NA
"4032",1961-01-14,207,NA
"4033",1961-01-15,262,NA
"4034",1961-01-16,282,NA
"4035",1961-01-17,282,NA
"4036",1961-01-18,292,NA
"4037",1961-01-19,252,NA
"4038",1961-01-20,292,NA
"4039",1961-01-21,560,NA
"4040",1961-01-22,332,NA
"4041",1961-01-23,252,NA
"4042",1961-01-24,292,NA
"4043",1961-01-25,221,NA
"4044",1961-01-26,143,NA
"4045",1961-01-27,182,NA
"4046",1961-01-28,200,NA
"4047",1961-01-29,180,NA
"4048",1961-01-30,170,NA
"4049",1961-01-31,168,NA
"4050",1961-02-01,170,NA
"4051",1961-02-02,170,NA
"4052",1961-02-03,180,NA
"4053",1961-02-04,180,NA
"4054",1961-02-05,180,NA
"4055",1961-02-06,220,NA
"4056",1961-02-07,282,NA
"4057",1961-02-08,2570,NA
"4058",1961-02-09,4820,NA
"4059",1961-02-10,1920,NA
"4060",1961-02-11,1330,NA
"4061",1961-02-12,1020,NA
"4062",1961-02-13,899,NA
"4063",1961-02-14,821,NA
"4064",1961-02-15,669,NA
"4065",1961-02-16,560,NA
"4066",1961-02-17,478,NA
"4067",1961-02-18,420,NA
"4068",1961-02-19,727,NA
"4069",1961-02-20,1140,NA
"4070",1961-02-21,669,NA
"4071",1961-02-22,1240,NA
"4072",1961-02-23,1490,NA
"4073",1961-02-24,4500,NA
"4074",1961-02-25,2860,NA
"4075",1961-02-26,1720,NA
"4076",1961-02-27,1080,NA
"4077",1961-02-28,719,NA
"4078",1961-03-01,620,NA
"4079",1961-03-02,584,NA
"4080",1961-03-03,548,NA
"4081",1961-03-04,478,NA
"4082",1961-03-05,444,NA
"4083",1961-03-06,420,NA
"4084",1961-03-07,409,NA
"4085",1961-03-08,432,NA
"4086",1961-03-09,1110,NA
"4087",1961-03-10,834,NA
"4088",1961-03-11,524,NA
"4089",1961-03-12,432,NA
"4090",1961-03-13,398,NA
"4091",1961-03-14,444,NA
"4092",1961-03-15,478,NA
"4093",1961-03-16,512,NA
"4094",1961-03-17,409,NA
"4095",1961-03-18,354,NA
"4096",1961-03-19,386,NA
"4097",1961-03-20,769,NA
"4098",1961-03-21,548,NA
"4099",1961-03-22,1810,NA
"4100",1961-03-23,2850,NA
"4101",1961-03-24,1220,NA
"4102",1961-03-25,1950,NA
"4103",1961-03-26,1110,NA
"4104",1961-03-27,769,NA
"4105",1961-03-28,644,NA
"4106",1961-03-29,572,NA
"4107",1961-03-30,524,NA
"4108",1961-03-31,512,NA
"4109",1961-04-01,2580,NA
"4110",1961-04-02,1920,NA
"4111",1961-04-03,925,NA
"4112",1961-04-04,719,NA
"4113",1961-04-05,608,NA
"4114",1961-04-06,524,NA
"4115",1961-04-07,478,NA
"4116",1961-04-08,432,NA
"4117",1961-04-09,398,NA
"4118",1961-04-10,1090,NA
"4119",1961-04-11,2070,NA
"4120",1961-04-12,821,NA
"4121",1961-04-13,821,NA
"4122",1961-04-14,1000,NA
"4123",1961-04-15,669,NA
"4124",1961-04-16,608,NA
"4125",1961-04-17,847,NA
"4126",1961-04-18,620,NA
"4127",1961-04-19,512,NA
"4128",1961-04-20,455,NA
"4129",1961-04-21,420,NA
"4130",1961-04-22,409,NA
"4131",1961-04-23,409,NA
"4132",1961-04-24,386,NA
"4133",1961-04-25,375,NA
"4134",1961-04-26,354,NA
"4135",1961-04-27,332,NA
"4136",1961-04-28,343,NA
"4137",1961-04-29,354,NA
"4138",1961-04-30,364,NA
"4139",1961-05-01,322,NA
"4140",1961-05-02,398,NA
"4141",1961-05-03,580,NA
"4142",1961-05-04,455,NA
"4143",1961-05-05,370,NA
"4144",1961-05-06,345,NA
"4145",1961-05-07,340,NA
"4146",1961-05-08,350,NA
"4147",1961-05-09,320,NA
"4148",1961-05-10,305,NA
"4149",1961-05-11,1020,NA
"4150",1961-05-12,1850,NA
"4151",1961-05-13,2350,NA
"4152",1961-05-14,2800,NA
"4153",1961-05-15,1500,NA
"4154",1961-05-16,900,NA
"4155",1961-05-17,1200,NA
"4156",1961-05-18,810,NA
"4157",1961-05-19,600,NA
"4158",1961-05-20,500,NA
"4159",1961-05-21,410,NA
"4160",1961-05-22,355,NA
"4161",1961-05-23,305,NA
"4162",1961-05-24,270,NA
"4163",1961-05-25,240,NA
"4164",1961-05-26,310,NA
"4165",1961-05-27,740,NA
"4166",1961-05-28,630,NA
"4167",1961-05-29,460,NA
"4168",1961-05-30,350,NA
"4169",1961-05-31,285,NA
"4170",1961-06-01,245,NA
"4171",1961-06-02,215,NA
"4172",1961-06-03,200,NA
"4173",1961-06-04,300,NA
"4174",1961-06-05,280,NA
"4175",1961-06-06,255,NA
"4176",1961-06-07,225,NA
"4177",1961-06-08,1260,NA
"4178",1961-06-09,601,NA
"4179",1961-06-10,302,NA
"4180",1961-06-11,252,NA
"4181",1961-06-12,225,NA
"4182",1961-06-13,185,NA
"4183",1961-06-14,176,NA
"4184",1961-06-15,312,NA
"4185",1961-06-16,490,NA
"4186",1961-06-17,420,NA
"4187",1961-06-18,252,NA
"4188",1961-06-19,202,NA
"4189",1961-06-20,175,NA
"4190",1961-06-21,532,NA
"4191",1961-06-22,3040,NA
"4192",1961-06-23,3320,NA
"4193",1961-06-24,842,NA
"4194",1961-06-25,1070,NA
"4195",1961-06-26,1590,NA
"4196",1961-06-27,1830,NA
"4197",1961-06-28,1190,NA
"4198",1961-06-29,669,NA
"4199",1961-06-30,490,NA
"4200",1961-07-01,375,NA
"4201",1961-07-02,312,NA
"4202",1961-07-03,262,NA
"4203",1961-07-04,234,NA
"4204",1961-07-05,212,NA
"4205",1961-07-06,216,NA
"4206",1961-07-07,292,NA
"4207",1961-07-08,312,NA
"4208",1961-07-09,272,NA
"4209",1961-07-10,302,NA
"4210",1961-07-11,225,NA
"4211",1961-07-12,183,NA
"4212",1961-07-13,175,NA
"4213",1961-07-14,170,NA
"4214",1961-07-15,167,NA
"4215",1961-07-16,154,NA
"4216",1961-07-17,155,NA
"4217",1961-07-18,175,NA
"4218",1961-07-19,163,NA
"4219",1961-07-20,144,NA
"4220",1961-07-21,146,NA
"4221",1961-07-22,132,NA
"4222",1961-07-23,124,NA
"4223",1961-07-24,122,NA
"4224",1961-07-25,129,NA
"4225",1961-07-26,130,NA
"4226",1961-07-27,119,NA
"4227",1961-07-28,107,NA
"4228",1961-07-29,102,NA
"4229",1961-07-30,98,NA
"4230",1961-07-31,96,NA
"4231",1961-08-01,92,NA
"4232",1961-08-02,87,NA
"4233",1961-08-03,86,NA
"4234",1961-08-04,90,NA
"4235",1961-08-05,148,NA
"4236",1961-08-06,167,NA
"4237",1961-08-07,157,NA
"4238",1961-08-08,129,NA
"4239",1961-08-09,116,NA
"4240",1961-08-10,116,NA
"4241",1961-08-11,104,NA
"4242",1961-08-12,97,NA
"4243",1961-08-13,102,NA
"4244",1961-08-14,92,NA
"4245",1961-08-15,85,NA
"4246",1961-08-16,81,NA
"4247",1961-08-17,79,NA
"4248",1961-08-18,77,NA
"4249",1961-08-19,72,NA
"4250",1961-08-20,89,NA
"4251",1961-08-21,136,NA
"4252",1961-08-22,216,NA
"4253",1961-08-23,180,NA
"4254",1961-08-24,128,NA
"4255",1961-08-25,157,NA
"4256",1961-08-26,292,NA
"4257",1961-08-27,974,NA
"4258",1961-08-28,463,NA
"4259",1961-08-29,218,NA
"4260",1961-08-30,146,NA
"4261",1961-08-31,122,NA
"4262",1961-09-01,113,NA
"4263",1961-09-02,104,NA
"4264",1961-09-03,98,NA
"4265",1961-09-04,112,NA
"4266",1961-09-05,125,NA
"4267",1961-09-06,101,NA
"4268",1961-09-07,95,NA
"4269",1961-09-08,91,NA
"4270",1961-09-09,89,NA
"4271",1961-09-10,86,NA
"4272",1961-09-11,84,NA
"4273",1961-09-12,79,NA
"4274",1961-09-13,75,NA
"4275",1961-09-14,75,NA
"4276",1961-09-15,85,NA
"4277",1961-09-16,76,NA
"4278",1961-09-17,70,NA
"4279",1961-09-18,68,NA
"4280",1961-09-19,76,NA
"4281",1961-09-20,91,NA
"4282",1961-09-21,198,NA
"4283",1961-09-22,185,NA
"4284",1961-09-23,149,NA
"4285",1961-09-24,106,NA
"4286",1961-09-25,89,NA
"4287",1961-09-26,84,NA
"4288",1961-09-27,85,NA
"4289",1961-09-28,79,NA
"4290",1961-09-29,76,NA
"4291",1961-09-30,72,NA
"4292",1961-10-01,70,NA
"4293",1961-10-02,136,NA
"4294",1961-10-03,154,NA
"4295",1961-10-04,125,NA
"4296",1961-10-05,101,NA
"4297",1961-10-06,90,NA
"4298",1961-10-07,85,NA
"4299",1961-10-08,84,NA
"4300",1961-10-09,81,NA
"4301",1961-10-10,79,NA
"4302",1961-10-11,76,NA
"4303",1961-10-12,74,NA
"4304",1961-10-13,74,NA
"4305",1961-10-14,75,NA
"4306",1961-10-15,91,NA
"4307",1961-10-16,85,NA
"4308",1961-10-17,77,NA
"4309",1961-10-18,72,NA
"4310",1961-10-19,72,NA
"4311",1961-10-20,81,NA
"4312",1961-10-21,175,NA
"4313",1961-10-22,292,NA
"4314",1961-10-23,324,NA
"4315",1961-10-24,168,NA
"4316",1961-10-25,128,NA
"4317",1961-10-26,112,NA
"4318",1961-10-27,103,NA
"4319",1961-10-28,97,NA
"4320",1961-10-29,96,NA
"4321",1961-10-30,96,NA
"4322",1961-10-31,97,NA
"4323",1961-11-01,98,NA
"4324",1961-11-02,98,NA
"4325",1961-11-03,99,NA
"4326",1961-11-04,104,NA
"4327",1961-11-05,108,NA
"4328",1961-11-06,108,NA
"4329",1961-11-07,112,NA
"4330",1961-11-08,112,NA
"4331",1961-11-09,110,NA
"4332",1961-11-10,110,NA
"4333",1961-11-11,112,NA
"4334",1961-11-12,108,NA
"4335",1961-11-13,110,NA
"4336",1961-11-14,112,NA
"4337",1961-11-15,113,NA
"4338",1961-11-16,115,NA
"4339",1961-11-17,116,NA
"4340",1961-11-18,115,NA
"4341",1961-11-19,112,NA
"4342",1961-11-20,130,NA
"4343",1961-11-21,136,NA
"4344",1961-11-22,132,NA
"4345",1961-11-23,132,NA
"4346",1961-11-24,198,NA
"4347",1961-11-25,214,NA
"4348",1961-11-26,225,NA
"4349",1961-11-27,160,NA
"4350",1961-11-28,140,NA
"4351",1961-11-29,130,NA
"4352",1961-11-30,125,NA
"4353",1961-12-01,122,NA
"4354",1961-12-02,120,NA
"4355",1961-12-03,119,NA
"4356",1961-12-04,119,NA
"4357",1961-12-05,119,NA
"4358",1961-12-06,119,NA
"4359",1961-12-07,116,NA
"4360",1961-12-08,115,NA
"4361",1961-12-09,112,NA
"4362",1961-12-10,136,NA
"4363",1961-12-11,519,NA
"4364",1961-12-12,1420,NA
"4365",1961-12-13,1970,NA
"4366",1961-12-14,708,NA
"4367",1961-12-15,420,NA
"4368",1961-12-16,302,NA
"4369",1961-12-17,614,NA
"4370",1961-12-18,2810,NA
"4371",1961-12-19,2880,NA
"4372",1961-12-20,930,NA
"4373",1961-12-21,560,NA
"4374",1961-12-22,420,NA
"4375",1961-12-23,398,NA
"4376",1961-12-24,769,NA
"4377",1961-12-25,769,NA
"4378",1961-12-26,501,NA
"4379",1961-12-27,386,NA
"4380",1961-12-28,354,NA
"4381",1961-12-29,444,NA
"4382",1961-12-30,455,NA
"4383",1961-12-31,312,NA
"4384",1962-01-01,364,NA
"4385",1962-01-02,572,NA
"4386",1962-01-03,536,NA
"4387",1962-01-04,501,NA
"4388",1962-01-05,608,NA
"4389",1962-01-06,1990,NA
"4390",1962-01-07,6380,NA
"4391",1962-01-08,10400,NA
"4392",1962-01-09,6980,NA
"4393",1962-01-10,1030,NA
"4394",1962-01-11,685,NA
"4395",1962-01-12,480,NA
"4396",1962-01-13,430,NA
"4397",1962-01-14,420,NA
"4398",1962-01-15,582,NA
"4399",1962-01-16,1560,NA
"4400",1962-01-17,1060,NA
"4401",1962-01-18,660,NA
"4402",1962-01-19,548,NA
"4403",1962-01-20,510,NA
"4404",1962-01-21,462,NA
"4405",1962-01-22,439,NA
"4406",1962-01-23,428,NA
"4407",1962-01-24,486,NA
"4408",1962-01-25,572,NA
"4409",1962-01-26,710,NA
"4410",1962-01-27,710,NA
"4411",1962-01-28,1120,NA
"4412",1962-01-29,1720,NA
"4413",1962-01-30,1310,NA
"4414",1962-01-31,1930,NA
"4415",1962-02-01,1420,NA
"4416",1962-02-02,974,NA
"4417",1962-02-03,893,NA
"4418",1962-02-04,947,NA
"4419",1962-02-05,920,NA
"4420",1962-02-06,736,NA
"4421",1962-02-07,585,NA
"4422",1962-02-08,498,NA
"4423",1962-02-09,498,NA
"4424",1962-02-10,1260,NA
"4425",1962-02-11,1000,NA
"4426",1962-02-12,660,NA
"4427",1962-02-13,572,NA
"4428",1962-02-14,535,NA
"4429",1962-02-15,510,NA
"4430",1962-02-16,486,NA
"4431",1962-02-17,685,NA
"4432",1962-02-18,736,NA
"4433",1962-02-19,1130,NA
"4434",1962-02-20,3030,NA
"4435",1962-02-21,1170,NA
"4436",1962-02-22,1060,NA
"4437",1962-02-23,1570,NA
"4438",1962-02-24,2920,NA
"4439",1962-02-25,1370,NA
"4440",1962-02-26,1140,NA
"4441",1962-02-27,1790,NA
"4442",1962-02-28,1170,NA
"4443",1962-03-01,920,NA
"4444",1962-03-02,788,NA
"4445",1962-03-03,660,NA
"4446",1962-03-04,585,NA
"4447",1962-03-05,660,NA
"4448",1962-03-06,947,NA
"4449",1962-03-07,974,NA
"4450",1962-03-08,1060,NA
"4451",1962-03-09,1400,NA
"4452",1962-03-10,1620,NA
"4453",1962-03-11,1900,NA
"4454",1962-03-12,3180,NA
"4455",1962-03-13,4010,NA
"4456",1962-03-14,1440,NA
"4457",1962-03-15,974,NA
"4458",1962-03-16,814,NA
"4459",1962-03-17,710,NA
"4460",1962-03-18,635,NA
"4461",1962-03-19,585,NA
"4462",1962-03-20,560,NA
"4463",1962-03-21,795,NA
"4464",1962-03-22,1690,NA
"4465",1962-03-23,1060,NA
"4466",1962-03-24,788,NA
"4467",1962-03-25,660,NA
"4468",1962-03-26,622,NA
"4469",1962-03-27,572,NA
"4470",1962-03-28,535,NA
"4471",1962-03-29,486,NA
"4472",1962-03-30,462,NA
"4473",1962-03-31,498,NA
"4474",1962-04-01,3260,NA
"4475",1962-04-02,3820,NA
"4476",1962-04-03,1170,NA
"4477",1962-04-04,840,NA
"4478",1962-04-05,710,NA
"4479",1962-04-06,660,NA
"4480",1962-04-07,788,NA
"4481",1962-04-08,2180,NA
"4482",1962-04-09,4700,NA
"4483",1962-04-10,2420,NA
"4484",1962-04-11,1080,NA
"4485",1962-04-12,1460,NA
"4486",1962-04-13,1680,NA
"4487",1962-04-14,1460,NA
"4488",1962-04-15,974,NA
"4489",1962-04-16,814,NA
"4490",1962-04-17,710,NA
"4491",1962-04-18,635,NA
"4492",1962-04-19,598,NA
"4493",1962-04-20,572,NA
"4494",1962-04-21,535,NA
"4495",1962-04-22,498,NA
"4496",1962-04-23,486,NA
"4497",1962-04-24,462,NA
"4498",1962-04-25,439,NA
"4499",1962-04-26,428,NA
"4500",1962-04-27,416,NA
"4501",1962-04-28,394,NA
"4502",1962-04-29,405,NA
"4503",1962-04-30,951,NA
"4504",1962-05-01,660,NA
"4505",1962-05-02,570,NA
"4506",1962-05-03,1620,NA
"4507",1962-05-04,1080,NA
"4508",1962-05-05,598,NA
"4509",1962-05-06,462,NA
"4510",1962-05-07,405,NA
"4511",1962-05-08,361,NA
"4512",1962-05-09,350,NA
"4513",1962-05-10,350,NA
"4514",1962-05-11,350,NA
"4515",1962-05-12,372,NA
"4516",1962-05-13,416,NA
"4517",1962-05-14,372,NA
"4518",1962-05-15,340,NA
"4519",1962-05-16,308,NA
"4520",1962-05-17,308,NA
"4521",1962-05-18,288,NA
"4522",1962-05-19,268,NA
"4523",1962-05-20,247,NA
"4524",1962-05-21,230,NA
"4525",1962-05-22,216,NA
"4526",1962-05-23,208,NA
"4527",1962-05-24,205,NA
"4528",1962-05-25,226,NA
"4529",1962-05-26,221,NA
"4530",1962-05-27,258,NA
"4531",1962-05-28,288,NA
"4532",1962-05-29,278,NA
"4533",1962-05-30,247,NA
"4534",1962-05-31,228,NA
"4535",1962-06-01,234,NA
"4536",1962-06-02,298,NA
"4537",1962-06-03,329,NA
"4538",1962-06-04,383,NA
"4539",1962-06-05,258,NA
"4540",1962-06-06,268,NA
"4541",1962-06-07,258,NA
"4542",1962-06-08,223,NA
"4543",1962-06-09,186,NA
"4544",1962-06-10,169,NA
"4545",1962-06-11,161,NA
"4546",1962-06-12,177,NA
"4547",1962-06-13,450,NA
"4548",1962-06-14,1750,NA
"4549",1962-06-15,1790,NA
"4550",1962-06-16,533,NA
"4551",1962-06-17,340,NA
"4552",1962-06-18,258,NA
"4553",1962-06-19,236,NA
"4554",1962-06-20,707,NA
"4555",1962-06-21,2120,NA
"4556",1962-06-22,685,NA
"4557",1962-06-23,372,NA
"4558",1962-06-24,298,NA
"4559",1962-06-25,1430,NA
"4560",1962-06-26,1010,NA
"4561",1962-06-27,3670,NA
"4562",1962-06-28,1990,NA
"4563",1962-06-29,782,NA
"4564",1962-06-30,510,NA
"4565",1962-07-01,405,NA
"4566",1962-07-02,340,NA
"4567",1962-07-03,1270,NA
"4568",1962-07-04,3900,NA
"4569",1962-07-05,4480,NA
"4570",1962-07-06,1420,NA
"4571",1962-07-07,685,NA
"4572",1962-07-08,498,NA
"4573",1962-07-09,490,NA
"4574",1962-07-10,972,NA
"4575",1962-07-11,416,NA
"4576",1962-07-12,318,NA
"4577",1962-07-13,278,NA
"4578",1962-07-14,258,NA
"4579",1962-07-15,236,NA
"4580",1962-07-16,221,NA
"4581",1962-07-17,212,NA
"4582",1962-07-18,207,NA
"4583",1962-07-19,208,NA
"4584",1962-07-20,192,NA
"4585",1962-07-21,177,NA
"4586",1962-07-22,174,NA
"4587",1962-07-23,245,NA
"4588",1962-07-24,228,NA
"4589",1962-07-25,189,NA
"4590",1962-07-26,249,NA
"4591",1962-07-27,258,NA
"4592",1962-07-28,192,NA
"4593",1962-07-29,163,NA
"4594",1962-07-30,214,NA
"4595",1962-07-31,318,NA
"4596",1962-08-01,234,NA
"4597",1962-08-02,192,NA
"4598",1962-08-03,178,NA
"4599",1962-08-04,198,NA
"4600",1962-08-05,205,NA
"4601",1962-08-06,187,NA
"4602",1962-08-07,225,NA
"4603",1962-08-08,262,NA
"4604",1962-08-09,176,NA
"4605",1962-08-10,178,NA
"4606",1962-08-11,162,NA
"4607",1962-08-12,162,NA
"4608",1962-08-13,143,NA
"4609",1962-08-14,136,NA
"4610",1962-08-15,133,NA
"4611",1962-08-16,129,NA
"4612",1962-08-17,168,NA
"4613",1962-08-18,130,NA
"4614",1962-08-19,124,NA
"4615",1962-08-20,116,NA
"4616",1962-08-21,110,NA
"4617",1962-08-22,122,NA
"4618",1962-08-23,136,NA
"4619",1962-08-24,136,NA
"4620",1962-08-25,120,NA
"4621",1962-08-26,113,NA
"4622",1962-08-27,107,NA
"4623",1962-08-28,132,NA
"4624",1962-08-29,143,NA
"4625",1962-08-30,117,NA
"4626",1962-08-31,107,NA
"4627",1962-09-01,97,NA
"4628",1962-09-02,91,NA
"4629",1962-09-03,86,NA
"4630",1962-09-04,96,NA
"4631",1962-09-05,112,NA
"4632",1962-09-06,112,NA
"4633",1962-09-07,115,NA
"4634",1962-09-08,112,NA
"4635",1962-09-09,102,NA
"4636",1962-09-10,98,NA
"4637",1962-09-11,116,NA
"4638",1962-09-12,98,NA
"4639",1962-09-13,95,NA
"4640",1962-09-14,91,NA
"4641",1962-09-15,110,NA
"4642",1962-09-16,91,NA
"4643",1962-09-17,158,NA
"4644",1962-09-18,409,NA
"4645",1962-09-19,282,NA
"4646",1962-09-20,150,NA
"4647",1962-09-21,117,NA
"4648",1962-09-22,107,NA
"4649",1962-09-23,106,NA
"4650",1962-09-24,107,NA
"4651",1962-09-25,106,NA
"4652",1962-09-26,106,NA
"4653",1962-09-27,154,NA
"4654",1962-09-28,442,NA
"4655",1962-09-29,314,NA
"4656",1962-09-30,178,NA
"4657",1962-10-01,136,NA
"4658",1962-10-02,124,NA
"4659",1962-10-03,117,NA
"4660",1962-10-04,117,NA
"4661",1962-10-05,129,NA
"4662",1962-10-06,130,NA
"4663",1962-10-07,126,NA
"4664",1962-10-08,120,NA
"4665",1962-10-09,113,NA
"4666",1962-10-10,107,NA
"4667",1962-10-11,103,NA
"4668",1962-10-12,102,NA
"4669",1962-10-13,101,NA
"4670",1962-10-14,99,NA
"4671",1962-10-15,99,NA
